3.197386523729151,2.531759769720901,0.4309244796568154
3.206081438867099,2.5284293898406194,0.30065284401810827
3.2151286257931124,2.5262262858886015,0.17707437707143422
3.2243757837600198,2.5251283710747123,0.059279103172400344
3.2336884030513073,2.5250948730495417,-0.05208501960704462
3.2429508035339007,2.526066516056994,-0.15695414739765928
3.252067880599235,2.52797054719927,-0.2548120794691122
3.2609647317396706,2.5307275967636755,-0.3461994379259982
3.2695846347181634,2.5342575748324636,-0.4311641765503549
3.2778876790009726,2.5384801848424603,-0.5097827373138173
3.2858500329478413,2.543315388983093,-0.5816958089947815
3.293461037893391,2.5486872550839172,-0.6475234591988048
3.3007211347631027,2.5545251593954723,-0.7069585430724569
3.3076398179367703,2.5607642833117255,-0.7606357835909868
3.314233817425191,2.567345957099377,-0.8082895652409553
3.3203651120048594,2.5743578667679228,-0.8963098822477642
3.325855214009808,2.5818823650283753,-0.9846096813560778
3.3306589638798485,2.589862517383761,-1.0732609177302046
3.3347365523282244,2.5982369953713604,-1.1620955069703067
3.3380542222368863,2.60694052445245,-1.251129942948258
3.3405840442986117,2.6159047934497655,-1.3403457499728513
3.342305475039725,2.625058748704057,-1.4294822522914241
3.3432059388911326,2.634329541032589,-1.5184596187610468
3.3432793211148373,2.6436436764622018,-1.6073761874035255
3.3425293005482217,2.6529279142136786,-1.6954349475577029
3.340969391769671,2.662110904597108,-1.7826840905171022
3.3386207656003357,2.671124568070274,-1.8686990243980859
3.335512864486758,2.6799055094164967,-1.9532495560033498
3.331681767094089,2.6883960190455722,-2.0360810154487043
3.3271693808396017,2.69654505513096,-2.1169203359663307
3.3220233891377653,2.7043097245859933,-2.1952369481935787
3.316295948239391,2.711656212369044,-2.270730961387722
3.3100422882083014,2.7185605454089714,-2.3428369599893095
3.3033166119987953,2.72500618713735,-2.4120674770093373
3.296174672099388,2.7309876710251824,-2.4767153353454714
3.2886729157256025,2.7365115276544874,-2.5370651946333993
3.2808630750731487,2.7415908554467223,-2.5928420390058653
3.2727932545516594,2.7462464868894925,-2.64379299123271
3.2645073651450627,2.7505061211004787,-2.689691584515723
3.256045478033119,2.75440489101391,-2.729987251714078
3.247442249084872,2.7579813623118143,-2.765242108124633
3.2387266374997057,2.7612748780641825,-2.795344645474286
3.229924305028019,2.7643294318807636,-2.8198119331486415
3.221057308167654,2.7671911426354527,-2.83900533755267
3.2121440996863724,2.7699057332226573,-2.8529132686006333
3.2032008066570867,2.7725196682455833,-2.861555707673499
3.1942418778719937,2.775079589514604,-2.8649833624933407
3.185279569807049,2.777627670473535,-2.8641987156803705
3.176325776752666,2.7802054658894875,-2.858348432543522
3.167393138595735,2.7828555399703436,-2.8480331358625963
3.1584943159891647,2.7856168965798855,-2.833382831192435
3.149643031817548,2.788526860009418,-2.8145415215825116
3.1408536688036213,2.791618648796057,-2.79215141549759
3.1321413909239446,2.7949212370105143,-2.766360653612536
3.1235238730194945,2.7984635187850078,-2.7368229295626105
3.1150206397208047,2.802271801427745,-2.7042118108142112
3.106652123427547,2.8063674689570055,-2.668687783789717
3.0984404644041375,2.8107690306738125,-2.6304139391333696
3.0904094075233997,2.815491925489477,-2.589555681281354
3.0825841399454292,2.820548339875094,-2.5462804873506735
3.0749910730541155,2.8259470462549894,-2.5007576981788984
3.067654539127721,2.831689456798677,-2.4542042169072245
3.0606023963412303,2.8377775768074898,-2.404650448219197
3.0538660930826333,2.844213326869833,-2.353365595073537
3.0474738728944772,2.850990863997256,-2.300524653564075
3.041453482005753,2.8581006680084564,-2.2463034110510676
3.0358317545342164,2.865529641347151,-2.190878150662834
3.0306341983715313,2.8732612675034113,-2.134425311132448
3.0258845930089007,2.8812758280941413,-2.0771210989672344
3.021604610465769,2.8895506766392995,-2.0191410521648643
3.0178134699744277,2.8980605650278806,-1.9606595568801435
3.014527636143476,2.906778016705571,-1.9018493205540603
3.011760568993525,2.915673738838729,-1.842880806979439
3.0095225325760198,2.9247170642143527,-1.7839216405321778
3.0078204669215136,2.933876412506435,-1.7251359882827835
3.006611884010142,2.943114269349129,-1.6766376563623566
3.0058340340099163,2.9523984658762825,-1.6321288821792832
3.005446401425182,2.961707288592329,-1.592698521224218
3.0054011875061297,2.971024221082618,-1.558599808384812
3.0056359912349455,2.980338492829998,-1.5325854670930323
3.0060830546562456,2.989645105959926,-1.5130066299839566
3.006667516384012,2.9989442120424123,-1.5030483767815357
3.0073021072859216,3.008240070063416,-1.5022238070311473
3.0079026680105048,3.0175381630804954,-1.5103687036316855
3.00839304254792,3.0268426496922216,-1.5259153412761894
3.0087086547694017,3.0361546083381676,-1.5479168199143354
3.0087937978382793,3.045471419678295,-1.5753990444071648
3.0086017550784385,3.0547865358132706,-1.6074202683101477
3.008091552512047,3.064089537100493,-1.6437481994233165
3.007226460229044,3.0733661575879268,-1.6838168189466602
3.0059742401198983,3.082598377745783,-1.727402140363295
3.0043059013894027,3.0917644259315695,-1.7742744148695808
3.0021974077969196,3.1008392328243612,-1.823908676938081
2.999633803834909,3.109796050302135,-1.8752148924127128
2.9965998283918576,3.1186045192575094,-1.9298010573869753
2.9930794038185664,3.127229992718438,-1.9868040591588987
2.98906525950324,3.1356369671446647,-2.045724835752754
2.984556091230334,3.1437890525802485,-2.106355016047646
2.979555389271684,3.1516491253049312,-2.168485518891369
2.974070576908988,3.1591792782563557,-2.232147300157722
2.968114874990059,3.1663427422930464,-2.2966374242320455
2.9617062211942966,3.173103934822659,-2.362227079658031
2.954865504233352,3.17942756789064,-2.428679747855278
2.9476187616375533,3.185281460693457,-2.495551926045559
